1/4,0,0,3/4,19/20,3/4,1/20,1/20,1/20,1/20,1/20,1/20,8,9,0,11,1,4,0
1/4,0,0,4/5,19/20,3/4,1/20,1/20,1/20,1/20,1/20,1/20,8,9,0,11,1,4,0
1/4,0,0,17/20,19/20,3/4,1/20,1/20,1/20,1/20,1/20,1/20,8,9,0,11,1,4,0
1/4,0,0,9/10,19/20,3/4,1/20,1/20,1/20,1/20,1/20,1/20,8,9,0,11,1,4,0
1/4,0,0,19/20,19/20,3/4,1/20,1/20,1/20,1/20,1/20,1/20,,,,,,,0
1/4,0,0,19/20,19/20,3/4,1/40,1/20,1/20,1/20,1/20,1/20,,,,,,,1
1/4,0,0,19/20,19/20,3/4,1/40,1/40,1/20,1/20,1/20,1/20,,,,,,,2
1/4,0,0,19/20,19/20,3/4,1/40,1/40,1/40,1/20,1/20,1/20,,,,,,,3
1/4,0,0,19/20,19/20,3/4,1/40,1/40,1/40,1/40,1/20,1/20,8,9,0,11,1,4,4
1/4,0,0,39/40,19/20,3/4,1/40,1/40,1/40,1/40,1/20,1/20,,,,,,,4
1/4,0,0,39/40,19/20,3/4,1/40,1/40,1/40,1/40,1/40,1/20,3,10,4,6,2,7,5
1/4,0,0,39/40,39/40,3/4,1/40,1/40,1/40,1/40,1/40,1/20,,,,,,,5
1/4,0,0,39/40,39/40,3/4,1/40,1/40,1/40,1/40,1/40,1/40,,,,,,,6
1/4,0,0,39/40,39/40,3/4,1/80,1/40,1/40,1/40,1/40,1/40,3,1,8,11,0,4,7
21/80,0,0,39/40,39/40,3/4,1/80,1/40,1/40,1/40,1/40,1/40,3,1,8,11,0,4,7
1/4,0,0,39/40,39/40,31/40,1/40,1/40,1/40,1/40,1/40,1/40,,,,,,,6
1/4,0,0,39/40,39/40,31/40,1/80,1/40,1/40,1/40,1/40,1/40,3,1,8,11,0,4,7
21/80,0,0,39/40,39/40,31/40,1/80,1/40,1/40,1/40,1/40,1/40,3,1,8,11,0,4,7
1/4,0,1/40,19/20,19/20,3/4,1/40,1/40,1/40,1/20,1/20,1/20,3,1,9,10,2,6,3
