0,0,1/4,1/2,3/20,9/20,1/20,1/20,1/20,1/20,1/20,1/20
0,0,1/4,1/2,1/5,9/20,1/20,1/20,1/20,1/20,1/20,1/20
0,0,3/10,1/2,1/10,9/20,1/20,1/20,1/20,1/20,1/20,1/20
0,0,3/10,1/2,3/20,9/20,1/20,1/20,1/20,1/20,1/20,1/20
0,0,3/10,1/2,1/5,9/20,1/20,1/20,1/20,1/20,1/20,1/20
0,0,7/20,1/2,1/20,9/20,1/20,1/20,1/20,1/20,1/20,1/20
0,0,7/20,1/2,1/10,9/20,1/20,1/20,1/20,1/20,1/20,1/20
0,0,7/20,1/2,3/20,9/20,1/20,1/20,1/20,1/20,1/20,1/20
0,0,7/20,1/2,1/5,9/20,1/20,1/20,1/20,1/20,1/20,1/20
0,0,2/5,1/2,0,9/20,1/20,1/20,1/20,1/20,1/20,1/20
0,0,2/5,1/2,1/20,9/20,1/20,1/20,1/20,1/20,1/20,1/20
0,0,2/5,1/2,1/10,9/20,1/20,1/20,1/20,1/20,1/20,1/20
0,0,2/5,1/2,3/20,9/20,1/20,1/20,1/20,1/20,1/20,1/20
0,0,2/5,1/2,1/5,9/20,1/20,1/20,1/20,1/20,1/20,1/20
0,0,9/20,1/2,0,9/20,1/20,1/20,1/20,1/20,1/20,1/20
0,0,9/20,1/2,1/20,9/20,1/20,1/20,1/20,1/20,1/20,1/20
0,0,9/20,1/2,1/10,9/20,1/20,1/20,1/20,1/20,1/20,1/20
0,0,9/20,1/2,3/20,9/20,1/20,1/20,1/20,1/20,1/20,1/20
0,0,9/20,1/2,1/5,9/20,1/20,1/20,1/20,1/20,1/20,1/20
1/20,0,1/4,1/2,3/20,2/5,1/20,1/20,1/20,1/20,1/20,1/20
1/20,0,1/4,1/2,1/5,2/5,1/20,1/20,1/20,1/20,1/20,1/20
1/20,0,1/4,1/2,1/5,9/20,1/20,1/20,1/20,1/20,1/20,1/20
1/20,0,1/4,11/20,1/5,9/20,1/20,1/20,1/20,1/20,1/20,1/20
1/20,0,3/10,1/2,1/10,2/5,1/20,1/20,1/20,1/20,1/20,1/20
1/20,0,3/10,1/2,3/20,2/5,1/20,1/20,1/20,1/20,1/20,1/20
1/20,0,3/10,1/2,3/20,9/20,1/20,1/20,1/20,1/20,1/20,1/20
1/20,0,3/10,1/2,1/5,2/5,1/20,1/20,1/20,1/20,1/20,1/20
