0,0,0,3/4,13/20,7/10,1/20,1/20,1/20,1/20,1/20,1/20
0,0,0,3/4,7/10,7/10,1/20,1/20,1/20,1/20,1/20,1/20
0,0,1/20,3/4,3/5,7/10,1/20,1/20,1/20,1/20,1/20,1/20
0,0,1/20,3/4,13/20,7/10,1/20,1/20,1/20,1/20,1/20,1/20
0,0,1/20,3/4,7/10,7/10,1/20,1/20,1/20,1/20,1/20,1/20
0,0,1/10,3/4,11/20,7/10,1/20,1/20,1/20,1/20,1/20,1/20
0,0,1/10,3/4,3/5,7/10,1/20,1/20,1/20,1/20,1/20,1/20
0,0,1/10,3/4,13/20,7/10,1/20,1/20,1/20,1/20,1/20,1/20
0,0,1/10,3/4,7/10,7/10,1/20,1/20,1/20,1/20,1/20,1/20
0,0,3/20,3/4,1/2,7/10,1/20,1/20,1/20,1/20,1/20,1/20
0,0,3/20,3/4,11/20,7/10,1/20,1/20,1/20,1/20,1/20,1/20
0,0,3/20,3/4,3/5,7/10,1/20,1/20,1/20,1/20,1/20,1/20
0,0,3/20,3/4,13/20,7/10,1/20,1/20,1/20,1/20,1/20,1/20
0,0,3/20,3/4,7/10,7/10,1/20,1/20,1/20,1/20,1/20,1/20
0,0,1/5,3/4,1/2,7/10,1/20,1/20,1/20,1/20,1/20,1/20
0,0,1/5,3/4,11/20,7/10,1/20,1/20,1/20,1/20,1/20,1/20
0,0,1/5,3/4,3/5,7/10,1/20,1/20,1/20,1/20,1/20,1/20
0,0,1/5,3/4,13/20,7/10,1/20,1/20,1/20,1/20,1/20,1/20
0,0,1/5,3/4,7/10,7/10,1/20,1/20,1/20,1/20,1/20,1/20
1/20,0,0,3/4,13/20,13/20,1/20,1/20,1/20,1/20,1/20,1/20
1/20,0,0,3/4,7/10,13/20,1/20,1/20,1/20,1/20,1/20,1/20
1/20,0,0,3/4,7/10,7/10,1/20,1/20,1/20,1/20,1/20,1/20
1/20,0,0,4/5,7/10,7/10,1/20,1/20,1/20,1/20,1/20,1/20
1/20,0,1/20,3/4,3/5,13/20,1/20,1/20,1/20,1/20,1/20,1/20
1/20,0,1/20,3/4,13/20,13/20,1/20,1/20,1/20,1/20,1/20,1/20
1/20,0,1/20,3/4,13/20,7/10,1/20,1/20,1/20,1/20,1/20,1/20
1/20,0,1/20,3/4,7/10,13/20,1/20,1/20,1/20,1/20,1/20,1/20
1/20,0,1/20,3/4,7/10,7/10,1/20,1/20,1/20,1/20,1/20,1/20
1/20,0,1/20,4/5,13/20,7/10,1/20,1/20,1/20,1/20,1/20,1/20
1/20,0,1/20,4/5,7/10,7/10,1/20,1/20,1/20,1/20,1/20,1/20
1/20,0,1/10,3/4,11/20,13/20,1/20,1/20,1/20,1/20,1/20,1/20
1/20,0,1/10,3/4,3/5,13/20,1/20,1/20,1/20,1/20,1/20,1/20
1/20,0,1/10,3/4,3/5,7/10,1/20,1/20,1/20,1/20,1/20,1/20
1/20,0,1/10,3/4,13/20,13/20,1/20,1/20,1/20,1/20,1/20,1/20
1/20,0,1/10,3/4,13/20,7/10,1/20,1/20,1/20,1/20,1/20,1/20
1/20,0,1/10,3/4,7/10,13/20,1/20,1/20,1/20,1/20,1/20,1/20
1/20,0,1/10,3/4,7/10,7/10,1/20,1/20,1/20,1/20,1/20,1/20
1/20,0,1/10,4/5,3/5,7/10,1/20,1/20,1/20,1/20,1/20,1/20
1/20,0,1/10,4/5,13/20,7/10,1/20,1/20,1/20,1/20,1/20,1/20
1/20,0,1/10,4/5,7/10,7/10,1/20,1/20,1/20,1/20,1/20,1/20
1/20,0,3/20,3/4,1/2,13/20,1/20,1/20,1/20,1/20,1/20,1/20
1/20,0,3/20,3/4,11/20,13/20,1/20,1/20,1/20,1/20,1/20,1/20
1/20,0,3/20,3/4,11/20,7/10,1/20,1/20,1/20,1/20,1/20,1/20
1/20,0,3/20,3/4,3/5,13/20,1/20,1/20,1/20,1/20,1/20,1/20
1/20,0,3/20,3/4,3/5,7/10,1/20,1/20,1/20,1/20,1/20,1/20
1/20,0,3/20,3/4,13/20,13/20,1/20,1/20,1/20,1/20,1/20,1/20
1/20,0,3/20,3/4,13/20,7/10,1/20,1/20,1/20,1/20,1/20,1/20
1/20,0,3/20,3/4,7/10,13/20,1/20,1/20,1/20,1/20,1/20,1/20
1/20,0,3/20,3/4,7/10,7/10,1/20,1/20,1/20,1/20,1/20,1/20
1/20,0,3/20,4/5,11/20,7/10,1/20,1/20,1/20,1/20,1/20,1/20
1/20,0,3/20,4/5,3/5,7/10,1/20,1/20,1/20,1/20,1/20,1/20
1/20,0,3/20,4/5,13/20,7/10,1/20,1/20,1/20,1/20,1/20,1/20
1/20,0,3/20,4/5,7/10,7/10,1/20,1/20,1/20,1/20,1/20,1/20
1/20,0,1/5,3/4,1/2,13/20,1/20,1/20,1/20,1/20,1/20,1/20
1/20,0,1/5,3/4,1/2,7/10,1/20,1/20,1/20,1/20,1/20,1/20
1/20,0,1/5,3/4,11/20,13/20,1/20,1/20,1/20,1/20,1/20,1/20
1/20,0,1/5,3/4,11/20,7/10,1/20,1/20,1/20,1/20,1/20,1/20
1/20,0,1/5,3/4,3/5,13/20,1/20,1/20,1/20,1/20,1/20,1/20
1/20,0,1/5,3/4,3/5,7/10,1/20,1/20,1/20,1/20,1/20,1/20
1/20,0,1/5,3/4,13/20,13/20,1/20,1/20,1/20,1/20,1/20,1/20
1/20,0,1/5,3/4,13/20,7/10,1/20,1/20,1/20,1/20,1/20,1/20
1/20,0,1/5,3/4,7/10,13/20,1/20,1/20,1/20,1/20,1/20,1/20
1/20,0,1/5,3/4,7/10,7/10,1/20,1/20,1/20,1/20,1/20,1/20
1/20,0,1/5,4/5,1/2,7/10,1/20,1/20,1/20,1/20,1/20,1/20
1/20,0,1/5,4/5,11/20,7/10,1/20,1/20,1/20,1/20,1/20,1/20
1/20,0,1/5,4/5,3/5,7/10,1/20,1/20,1/20,1/20,1/20,1/20
1/20,0,1/5,4/5,13/20,7/10,1/20,1/20,1/20,1/20,1/20,1/20
1/20,0,1/5,4/5,7/10,7/10,1/20,1/20,1/20,1/20,1/20,1/20
1/20,1/20,0,3/4,7/10,7/10,1/20,1/20,1/20,1/20,1/20,1/20
1/20,1/20,1/20,3/4,13/20,7/10,1/20,1/20,1/20,1/20,1/20,1/20
1/20,1/20,1/20,3/4,7/10,7/10,1/20,1/20,1/20,1/20,1/20,1/20
1/20,1/20,1/10,3/4,3/5,7/10,1/20,1/20,1/20,1/20,1/20,1/20
1/20,1/20,1/10,3/4,13/20,7/10,1/20,1/20,1/20,1/20,1/20,1/20
1/20,1/20,1/10,3/4,7/10,7/10,1/20,1/20,1/20,1/20,1/20,1/20
1/20,1/20,3/20,3/4,11/20,7/10,1/20,1/20,1/20,1/20,1/20,1/20
1/20,1/20,3/20,3/4,3/5,7/10,1/20,1/20,1/20,1/20,1/20,1/20
1/20,1/20,3/20,3/4,13/20,7/10,1/20,1/20,1/20,1/20,1/20,1/20
1/20,1/20,3/20,3/4,7/10,7/10,1/20,1/20,1/20,1/20,1/20,1/20
1/20,1/20,1/5,3/4,1/2,7/10,1/20,1/20,1/20,1/20,1/20,1/20
1/20,1/20,1/5,3/4,11/20,7/10,1/20,1/20,1/20,1/20,1/20,1/20
1/20,1/20,1/5,3/4,3/5,7/10,1/20,1/20,1/20,1/20,1/20,1/20
